date,geo,hashtags,id,text,type,username,road_closure
2016-11-05 14:12:34+00:00,,#SCMPDTraffic #rnrsavpic,794905248590692352,#SCMPDTraffic Jenks St Augusta Ave Montgomery St and MLK Blvd open to traffic # ,official,SavPolice,0
2016-11-05 14:08:37+00:00,,#SCMPDTraffic,794904253336875009,#SCMPDTraffic Bay Street is now open to ,official,SavPolice,0
2016-11-05 11:41:11+00:00,,#RnRSavpic,794867150087454720,Rock n Roll Marathon is off to a great start! SCMPD officers are stationed along the route to ensure everyones safety! # ,official,SavPolice,0
2016-11-05 05:09:04+00:00,,,794768471519281157,It is now AM Towing has begun Please move your vehicles from the posted areas Tow slips to recover your car will be at SCMPD HQ ,official,SavPolice,0
2016-11-04 15:26:58+00:00,,#RnRSAV,794561582646726656,ROCK N ROLL MARATHON everything you need to know about PARKING ROAD CLOSURES RACE ROUTES click here #RnRSAV,official,SavPolice,0
2016-11-03 23:40:33+00:00,,,794323410331508737, Wounded in E rd Street Shooting Metro Investigates … ,official,SavPolice,0
2016-11-03 23:33:06+00:00,,,794321536119427073,Metro Investigates Afternoon Shooting Seeks More Information … ,official,SavPolice,0
2016-11-03 22:26:03+00:00,,#JoinSCMPDpic,794304660404391936,Happening Now SCMPD Recruiting officers are enjoying the students of savannahstate at National Night Out! # ,official,SavPolice,0
2016-11-03 21:00:22+00:00,,,794283097231597572,lanes have been reopened in that area ,official,SavPolice,0
2016-11-03 19:47:32+00:00,,#JoinSCMPD,794264768009895936,SCMPD Recruiting will be in attendance at savannahstate PDs National Night Out today at Be sure to stop by our table! #JoinSCMPD,official,SavPolice,0
2016-11-03 18:29:30+00:00,,#SCMPDAlert,794245132807761920,#SCMPDAlert additional victims adult male & adult female showed up to MUMC w non life threat GSWs Detectives seeking more info ,official,SavPolice,0
2016-11-03 17:23:54+00:00,,#SCMPDAlert,794228624941580290,#SCMPDAlert teen & adult male shot outside of a house on the blk of E rd St Both taken to MUMC w non life threatening injuries ,official,SavPolice,0
2016-11-02 17:12:32+00:00,,,793863373154902016,Happening now Ceremony in Forsyth Park for promotions and to thank businesses for Hurricane ,official,SavPolice,0
2016-11-02 13:15:18+00:00,,,793803674069917696,Metro Gears Up for th Rock N Roll Marathon … ,official,SavPolice,0
2016-11-01 19:34:39+00:00,,#SCMPDTraffic,793536751566487552,#SCMPDTraffic The Talmadge Bridge has reopened ,official,SavPolice,0
2016-11-01 14:27:16+00:00,,,793459395401281538,Radar Hot Spots November … ,official,SavPolice,0
2016-10-31 19:34:55+00:00,,,793174429819924480,Metro is searching for a man suspected in armed robberies in the area If you see something you recognize say something! ,official,SavPolice,0
2016-10-31 19:23:50+00:00,,,793171642293821440,Metro Links Armed Robbery Incidents Seeks Suspect … ,official,SavPolice,0
2016-10-31 19:19:14+00:00,,#SCMPDAlert,793170484317806593,#SCMPDAlert Shooting death investigation at house on blk of Stillwood adult male vic Incident confined to house No public ,official,SavPolice,0
2016-10-30 22:26:00+00:00,,#SCMPDTraffic,792855096652500992,#SCMPDTraffic Bull River Bridge is now open ,official,SavPolice,0
2016-10-30 14:44:00+00:00,,,792738831615324161,Man Injured in City Market Stabbing Metro Investigates … ,official,SavPolice,0
2016-10-30 14:28:41+00:00,,,792734979163840512,Metro Investigates River Street Shooting … ,official,SavPolice,0
2016-10-30 08:28:42+00:00,,#SCMPDAlert,792644385511014400,#SCMPDAlert male taken to MUMC w serious injuries after altercation & stabbing on blk W Congress City Market & Ellis Square ,official,SavPolice,0
2016-10-30 08:02:58+00:00,,#SCMPDAlert,792637908293394432,#SCMPDAlert male w non life threatening inj after shooting outside a bar on blk of W River St Susp fled east on River St in a ,official,SavPolice,0
2016-10-29 15:51:34+00:00,,#ssuhomecoming,792393448162746368,#ssuhomecoming MLK JR Blvd is now Open ,official,SavPolice,0
2016-10-29 14:42:37+00:00,,#SSUHOMECOMING,792376095739904000,#SSUHOMECOMING Parade Update Broughton Street is now open ,official,SavPolice,0
2016-10-29 14:17:58+00:00,,#SSUHOMECOMING,792369893161271297,#SSUHOMECOMING Parade Update E Broad Oglethorpe and Price Streets are all open at this time ,official,SavPolice,0
2016-10-29 14:12:31+00:00,,#ssuhomecoming,792368521644761088,#ssuhomecoming parade update Staging Area E Broad from Gwinnett to Liberty now in the process of reopening ,official,SavPolice,0
2016-10-29 10:48:06+00:00,,#ssuhomecoming,792317076098654208,#ssuhomecoming Parade Update Towing has begun along the staging area and parade route Please move your vehicles if you are in these ,official,SavPolice,0
2016-10-28 18:40:34+00:00,,#communitypolicingpic,792073589348532224,Dont forget! The SCMPD Trunk or treat is happening tonight! # ,official,SavPolice,0
2016-10-28 17:51:29+00:00,,,792061239216246784,Thank You!,official,SavPolice,0
2016-10-28 17:03:56+00:00,,,792049272720125953,Metro Investigates Delesseps Avenue Robbery Shooting … ,official,SavPolice,0
2016-10-28 15:00:10+00:00,,#HappyHalloween #TreatPatrols #CommunityPolicing,792018124564496384,#HappyHalloween #TreatPatrols #CommunityPolicing ,official,SavPolice,0
2016-10-28 14:58:27+00:00,,#CommunityPolicing,792017694430208000,Officers will be out all weekend and Monday to help kids have a safe Halloween #CommunityPolicing,official,SavPolice,0
2016-10-28 07:54:39+00:00,,#SCMPDAlert,791911038736359424,#SCMPDAlert adult male shot during a reported business robbery on blk of Delesseps Vic taken to MUMC w non life threatening inj ,official,SavPolice,0
2016-10-27 20:50:21+00:00,,,791743863299923968,Just a Friend  Reminder Coptoberfest orginal  scheduled for this afternoon has been ,official,SavPolice,0
2016-10-27 19:57:02+00:00,,,791730443972468736,Chief Endorses Renewal of End Gun Violence Initiative … ,official,SavPolice,0
2016-10-27 18:54:28+00:00,,,791714698471337984,Thanks for all your help! Nathaniel Matthews has been safe  located ,official,SavPolice,0
2016-10-27 18:54:04+00:00,,,791714601457053696,Update Nathaniel Matthews Found Safe Metro Seeks Missing Teen … ,official,SavPolice,0
2016-10-27 17:08:02+00:00,,,791687914774204416,If you see Nathaniel Matthews call immediate ! He has been missing since last night Last seen traveling EB on Staley ,official,SavPolice,0
2016-10-27 17:06:04+00:00,,,791687420441944064,Help us find Nathaniel Matthews who was last seen last night around last night leaving the block of Cordell Street! ,official,SavPolice,0
2016-10-27 17:00:54+00:00,,,791686121969385472,Metro Seeks Missing Savannah Teen … ,official,SavPolice,0
2016-10-27 14:00:51+00:00,,#SCMPDTraffic,791640808994795520,#SCMPDTraffic th Street Connector has re opened ,official,SavPolice,0
2016-10-26 19:19:00+00:00,,,791358487834071040,Information Needed in Recent Downtown Robberies … ,official,SavPolice,0
2016-10-26 15:47:21+00:00,,,791305224094965760, SCMPD Chief Joseph Lumpkin & Garden City Police Chief David  ons extend a little southern hospitality to visiting German ,official,SavPolice,0
2016-10-25 21:06:12+00:00,,,791023074577682432,As the spookiest day of the year creeps closer SCMPD reminds you of Halloween safety tips & events More info at ,official,SavPolice,0
2016-10-25 15:15:41+00:00,,,790934865743077376,Thanks for all your help! Julia Anderson was safe  located! ,official,SavPolice,0
2016-10-25 13:49:48+00:00,,,790913253094350848,If you see Julia Anderson call immediate ! She is missing & suffers from Alzheimers Last seen in block of E st ,official,SavPolice,0
2016-10-25 13:48:00+00:00,,,790912801422336000,Please help us find Julia Anderson She has Alzheimers Last seen leaving her home in block of E st St around last ,official,SavPolice,0
2016-10-25 13:40:59+00:00,,,790911033997135872,Metro Searches for Missing Person With Alzheimers … ,official,SavPolice,0
2016-10-24 23:13:22+00:00,,,790692690681819136,Detectives Seek Additional Leads in Meding St Homicide … ,official,SavPolice,0
2016-10-24 23:04:17+00:00,,,790690403959836672,MAIT Investigates Fatal Talmadge Bridge Wreck … ,official,SavPolice,0
2016-10-24 21:50:14+00:00,,,790671770214920193,Information Needed in Sexual Assault Investigation … ,official,SavPolice,0
2016-10-24 19:12:53+00:00,,#SCMPDTraffic,790632171224653824,#SCMPDTraffic Northbound & Southbound lanes of the Talmadge Bridge have re opened to motorists after a brief closure due to an auto ax ,official,SavPolice,0
2016-10-23 20:01:32+00:00,,,790282027299987458,Metro Investigates Cape Street Shooting … ,official,SavPolice,0
2016-10-21 18:42:07+00:00,,,789537264837726208,SCMPD is encouraging residents to enjoy a safe and enjoyable Halloween by trick or treating on Mon Oct from to ! ,official,SavPolice,0
2016-10-21 15:06:23+00:00,,,789482975591292928,Metro Investigates After Man Shot Leaving Sports Bar … ,official,SavPolice,0
2016-10-21 04:05:32+00:00,,#SCMPDAlert,789316667327283200,#SCMPDAlert adult male vic shot near Laroche & Skidaway Transported to MUMC w non life threatening inj No suspect info at this time ,official,SavPolice,0
2016-10-20 22:01:51+00:00,,#SCMPDAlert,789225141163163648,#SCMPDAlert ad male vic at hospital w non life threat GS wound Reported  occurred during armed robbery attempt at Fernwood & Skidaway,official,SavPolice,0
2016-10-20 19:04:06+00:00,,,789180409342853121,SCMPD Seeks Two for Domestic Aggravated Assaults … ,official,SavPolice,0
2016-10-20 17:21:09+00:00,,,789154502108712961,SCMPD is encouraging residents to enjoy a safe and enjoyable Halloween by trick or treating on Mon Oct from to ! ,official,SavPolice,0
2016-10-19 19:08:24+00:00,,,788819105331707906,Savannah Impact Programs Annual Slam Dunk Hunger has been rescheduled to Nov from to Come on out and enjoy! ,official,SavPolice,0
2016-10-19 19:06:05+00:00,,,788818521245491201,Update Slam Dunk Hunger Rescheduled … ,official,SavPolice,0
2016-10-19 18:50:24+00:00,,,788814575621771266,Metro is looking for this man in connection to a hit and run Know where he is Call our tip line at or contact CStop ! ,official,SavPolice,0
2016-10-19 18:40:35+00:00,,,788812101649371136,Help SCMPD find this man! He is wanted in connection to false  reporting a carjacking Reach us at or contact CStop ! ,official,SavPolice,0
2016-10-19 18:33:55+00:00,,,788810423676047360,False  Reported Carjacking Metro Seeks Suspects … ,official,SavPolice,0
2016-10-19 00:57:57+00:00,,,788544680908754944,Teen Shot During Burglary Attempt Metro Investigates … ,official,SavPolice,0
2016-10-18 22:52:37+00:00,,#SCMPDAlert,788513142477295616,#SCMPDAlert teen in serious but stable condition after Mosley St shooting person of interest is cooperating w PD during ,official,SavPolice,0
2016-10-18 21:39:54+00:00,,#SCMPDAlert,788494843249131520,#SCMPDAlert teen in serious stable condition after Mosley St shooting Patrol violent crimes detectives & forensics ,official,SavPolice,0
2016-10-17 20:50:32+00:00,,,788120028851896321,W Chatham Precinct is safe for re entry following late morning hazmat evacuation Center staff transitioning back into facility ,official,SavPolice,0
2016-10-17 15:02:25+00:00,,#SCMPDAlert,788032424760451106,#SCMPDAlert W Chatham Pct evacuated due to noxious oder Several employees treated on scene for illness Communication Cntr ,official,SavPolice,0
2016-10-15 17:52:03+00:00,,,787350335950053376,MAIT Investigates Fatal Abercorn Street Hit and Run … ,official,SavPolice,0
2016-10-15 00:25:32+00:00,,#SCMPDAlert,787086974939267073,#SCMPDAlert MAIT investigating fatal hit and run Abercorn & Montgomery Streets adult female ped deceased,official,SavPolice,0
2016-10-14 21:11:56+00:00,,,787038253929140226,Suspect Sought in West Chatham Burglary Auto Break In … ,official,SavPolice,0
2016-10-14 19:57:13+00:00,,#SCMPDAlert,787019449626943488,#SCMPDAlert BEFORE YOU ! Beware of price gougers and scammers! ,official,SavPolice,0
2016-10-14 14:13:42+00:00,,,786933000734969856,Metro Investigates Lanwick Court Armed Robbery Aggravated Assault … ,official,SavPolice,0
2016-10-14 03:12:19+00:00,,#SCMPDAlert,786766558404149248,#SCMPDAlert adult male grazed in block of Lanwick Court Transported to MUMC w non life threatening inj Metro investigates,official,SavPolice,0
2016-10-13 00:12:28+00:00,,#SCMPDAlert,786358909888032768,#SCMPDAlert death investigation underway near President St exit of Truman Parkway adult male deceased Metro investigates ,official,SavPolice,0
2016-10-12 20:01:08+00:00,,#SCMPDAlert,786295661150871552,#SCMPDAlert NO MORE CURFEW cityofsavannah and Chatham County officicals have lifted the curfew order!,official,SavPolice,0
2016-10-12 18:58:07+00:00,,,786279800948289536,Curfew Violators Charged With Entering Auto … ,official,SavPolice,0
2016-10-12 18:17:03+00:00,,,786269464593625088,SCMPD Warns of Post Hurricane Service Scams … ,official,SavPolice,0
2016-10-12 17:08:09+00:00,,,786252125118484480,No problem Be safe out there!,official,SavPolice,0
2016-10-12 16:56:05+00:00,,#SCMPDAlert,786249088379461632,#SCMPDAlert The Truman Parkway closure is expected to last minutes ,official,SavPolice,0
2016-10-12 15:52:05+00:00,,,786232984961687552,as long as you have your ID and tell the officers where youre going you will be fine ,official,SavPolice,0
2016-10-11 22:26:56+00:00,,#SCMPDAlert,785969962502524928,#SCMPDAlert Curfew for all of Chatham County remains in effect until AM Saturday morning It will run each night from PM to AM,official,SavPolice,0
2016-10-11 20:41:45+00:00,,,785943492837113857,Metro GSP Recover Stolen Vehicle and Firearm … ,official,SavPolice,0
2016-10-11 19:54:12+00:00,,,785931528111087616,Radar Hot Spots October … ,official,SavPolice,0
2016-10-11 03:46:38+00:00,,,785688031764283392,SCMPD Investigates East Liberty Street Shooting … ,official,SavPolice,0
2016-10-11 02:24:51+00:00,,,785667449173647360, ,official,SavPolice,0
2016-10-10 16:26:59+00:00,,#SCMPDAlert,785516991658483712,#SCMPDAlert Slam Dunk Hunger has been cancelled due to current ,official,SavPolice,0
2016-10-10 16:19:03+00:00,,,785514994863640576,Update Slam Dunk for Hunger Cancelled … ,official,SavPolice,0
2016-10-10 14:52:21+00:00,,,785493173829238784,Metro Officers Arrest in Looting at Auto Repair Shop … ,official,SavPolice,0
2016-10-10 13:11:10+00:00,,#SCMPDAlert #DriveSafely,785467713204396032,#SCMPDAlert Please remember to treat intersections w inoperable as four way STOPS! Lets keep each other safe #DriveSafe ,official,SavPolice,0
2016-10-09 20:14:44+00:00,,#SCMPDAlert,785211920307613696,#SCMPDAlert ATTN RETURNING RESIDENTS Do NOT call to report damage City residents call everyone can visit ,official,SavPolice,0
2016-10-09 17:29:40+00:00,,,785170379170086916,Chatham Residents Can Return at Be Patient and Vigilant … ,official,SavPolice,0
2016-10-09 17:16:13+00:00,,#SCMPDAlerthttps,785166993611747328,#SCMPDAlert …,official,SavPolice,0
2016-10-09 15:12:15+00:00,,#HurricaneMatthew,785135796609224705,A Dawn to Dusk curfew will still be imposed between the hours of and Please be careful as you travel back! #HurricaneMatthew,official,SavPolice,0
2016-10-09 15:11:10+00:00,,,785135521920155653,RE ENTRY into Chatham County will begin at pm according to ChathamEMA You MUST have proof of residency to enter ,official,SavPolice,0
2016-10-09 13:16:51+00:00,,,785106753792905217,We will stream the press conference from ChathamEMA live on Facebook Please tune in!,official,SavPolice,0
2016-10-09 12:48:53+00:00,,,785099717231468544,Metro Arrests in Overnight Domestic Shooting … ,official,SavPolice,0
2016-10-09 06:59:55+00:00,,#SCMPDAlert,785011894390317056,#SCMPDAlert SCMPD on scene of shooting blk of W Gwinnett Ct male vic trans to MUMC in unk condition No sus info at this time,official,SavPolice,0
2016-10-08 23:13:08+00:00,,#SignOfHope #HurricaneMatthew #ProtectAndServepic,784894425172508678,One of our Aviation Unit officers snapped this photo this evening after surveying the damage #SignOfHope #HurricaneMatthew # ,official,SavPolice,0
2016-10-08 23:01:11+00:00,,#ProtectAndServe #HurricaneMatthewpic,784891419983024128,These officers gathered at rollcall and have hit the street tonight to keep our city and county safe #ProtectAndServe # ,official,SavPolice,0
2016-10-08 22:49:21+00:00,,,784888441079226368,Metro Officers Make Looting Arrests Following Hurricane … ,official,SavPolice,0
2016-10-08 22:35:33+00:00,,#SCMPDAlert #HurricaneMatthew #StayInside #StayVigilant,784884968925306880,#SCMPDAlert Dont forget curfew in effect again today from DUSK until DAWN #HurricaneMatthew #StayInside #StayVigilant,official,SavPolice,0
2016-10-08 22:30:21+00:00,,#MetroStorng #HurricaneMatthew #ProtectandServepic,784883658385682433,This AM officers rescued a man trapped under this tree on Ash St and took him to tMemorial #MetroStorng #HurricaneMatthew # ,official,SavPolice,0
2016-10-08 18:59:20+00:00,,,784830556836139008,Metro Launches Wyl  Avenue Death Investigation … ,official,SavPolice,0
2016-10-08 15:37:39+00:00,,#SCMPDAlerthttps,784779798765768704,#SCMPDAlert …,official,SavPolice,0
2016-10-08 15:33:34+00:00,,,784778774369996804,Please DO NOT call to report damage in the City call cityofsavannah ChathamEMA Our dispatchers inundated w non emergency calls,official,SavPolice,0
2016-10-08 14:26:08+00:00,,#HurricaneMatthew,784761801984602112,We have links to report any #HurricaneMatthew damage on our website ,official,SavPolice,0
2016-10-08 13:54:13+00:00,,,784753768592138241,Live News Conference on SCMPD and cityofsavannah Facebook at ,official,SavPolice,0
2016-10-08 13:48:09+00:00,,#stayhome #HurricaneMatthewpic,784752244931559424,Waist deep water on Stiles Ave near Ogeechee Rd Several trees & powerlines also down #stayhome # ,official,SavPolice,0
2016-10-08 13:47:15+00:00,,#HurricaneMatthew #ServeandProtect,784752018938208256,All hands on deck many officers slept at the precincts to be able to report for duty today #HurricaneMatthew # ,official,SavPolice,0
2016-10-08 13:21:57+00:00,,#stayinside #HurricaneMatthewpic,784745649719869440,Heavy flooding at Louisville Rd & E Lathrop Ave #stayinside # ,official,SavPolice,0
2016-10-08 12:52:42+00:00,,#HurricaneMatthew,784738288884129792,Well have a Facebook live video with one of our downtown precinct officers at about AM #HurricaneMatthew,official,SavPolice,0
2016-10-08 12:36:03+00:00,,#stayinside #HurricaneMatthewpic,784734097415561216,Power lines & trees down on Chatham Parkway near Gerrard Ave #stayinside # ,official,SavPolice,0
2016-10-08 12:18:41+00:00,,#StayInside #HurricaneMatthewpic,784729729697976320,The area of Gwinnett & I is flooded #StayInside # ,official,SavPolice,0
2016-10-08 03:13:00+00:00,,,784592403055476736,Police are continuing services savannahfire has suspended response due to weather conditions,official,SavPolice,0
2016-10-07 23:42:49+00:00,,#SCMPDAlerthttps,784539508125626368,#SCMPDAlert …,official,SavPolice,0
2016-10-07 18:53:39+00:00,,#National #HurricaneMatthew #ProtectandServepic,784466739228729345,Our officers and #National Guard patrolling evacuated neighborhoods like Daffin Heights #HurricaneMatthew # ,official,SavPolice,0
2016-10-07 17:41:46+00:00,,,784448648281194496,Thank you for reporting this Metro units are responding to the area ,official,SavPolice,0
2016-10-07 16:24:16+00:00,,#HurricaneMatthew,784429145497280512,Fire and EMS have now suspended service in the Wilmington Island area #HurricaneMatthew,official,SavPolice,0
2016-10-07 14:52:57+00:00,,#SCMPDAlert #HurricaneMatthew,784406165010649088,#SCMPDAlert National Guard ChathamSheriff helping SCMPD patrol evacuated neighborhoods to deter woud be crooks #HurricaneMatthew,official,SavPolice,0
2016-10-07 14:51:56+00:00,,#SCMPDAlert #HurricaneMatthew,784405906171781120,#SCMPDAlert Curfew in place NOW from DUSK until DAWN in Savannah and Chatham Co during #HurricaneMatthew ChathamEMA cityofsavannah,official,SavPolice,0
2016-10-07 12:03:32+00:00,,#SCMPDAlert #HurricaneMatthewhttps,784363526425018368,#SCMPDAlert #HurricaneMatthew …,official,SavPolice,0
2016-10-07 00:26:53+00:00,,#SCMPDAlert #HurricaneMatthew,784188208573718528,#SCMPDAlert Tune in to our Facebook for a live press conference on #HurricaneMatthew w cityofsavannah savannahfire ,official,SavPolice,0
2016-10-06 21:26:38+00:00,,,784142847972929536,THERE WILL BE NO PUBLIC TRANSPORTATION OUT OF CHATHAM COUNTY AFTER PM FRIDAY YOU MUST BE THE CIVIC CNTR BEFORE NOON TOMORROW FOR A RIDE,official,SavPolice,0
2016-10-06 21:20:51+00:00,,#HurricaneMatthew,784141394780758017,Latest #HurricaneMatthew ,official,SavPolice,0
2016-10-06 20:51:07+00:00,,,784133909894295552,Be Safe in your …,official,SavPolice,0
2016-10-06 19:38:42+00:00,,#SCMPD #HurricaneMatthew,784115686486466562,#SCMPD Happening now Uniformed and undercover officers are patrolling evacuated neighborhoods to deter potential burglars #HurricaneMatthew,official,SavPolice,0
2016-10-06 19:22:58+00:00,,,784111726916665344, GADeptofTrans Here is the info Please be ,official,SavPolice,0
2016-10-06 18:59:37+00:00,,,784105850084454408,Please visit … or for the latest accurate information ChathamEMA,official,SavPolice,0
2016-10-06 18:48:59+00:00,,#HurricaneMatthew,784103174445625344,#HurricaneMatthew those needing shelter help CAT busses will take you to the Civic Center where you will be taken by bus to Augusta ,official,SavPolice,0
2016-10-06 18:35:48+00:00,,#HurricaneMatthew,784099858957365248,#HurricaneMatthew Those reporting the contraflow has not started We assure you that it has Please remember it takes time to travel west …,official,SavPolice,0
2016-10-06 18:32:59+00:00,,#HurricaneMatthew,784099150015127552,All SCMPD ChathamEMA cityofsavannah alerts releases links to report damage & safety tips are on #HurricaneMatthew,official,SavPolice,0
2016-10-06 17:06:06+00:00,,#HurricaneMatthew #I16 #SCMPDAlerthttps,784077284055580672,#HurricaneMatthew #I #SCMPDAlert …,official,SavPolice,0
2016-10-06 16:55:05+00:00,,#SCMPDAlert #HurricaneMatthewhttps,784074510790189057,#SCMPDAlert #HurricaneMatthew …,official,SavPolice,0
2016-10-06 16:29:55+00:00,,#HurricaneMatthew #FirstResponderspic,784068175969345537,Remaining vigilant to keep everyone safe #HurricaneMatthew cityofsavannah ChathamEMA # ,official,SavPolice,0
2016-11-11 19:29:16+00:00,,,797159274317250560,The fire at South Mountains State Park is now acres Six state parks in western NC have been closed to bring more folks ,official,FahertyWSOC9,1
2016-11-01 19:57:57+00:00,,,793542617195773952,Sheriff deputies in Iredell county find more than pain pills hidden inside a paint can The OxyContin was found during a traffic ,official,FahertyWSOC9,1
2016-10-21 16:24:40+00:00,,,789502675213778944,Northbound lanes of highway in Granite Falls shutdown after bad ,official,FahertyWSOC9,1
2016-10-19 14:52:46+00:00,,,788754771373133824,Several restaurants near the waterline break are closed in Morganton because of a lack of ,official,FahertyWSOC9,1
2016-10-06 16:12:49+00:00,,,784063872370106368,Granite Falls divers went in the water this morning to check the Falls Avenue bridge which has been closed for ,official,FahertyWSOC9,1
2016-11-29 18:54:21+00:00,,,803673469833592832,CLEARED Disabled veh; US SB at Arthur Ravenel Junior Bridge | P,official,SCDOTLowCountry,1
2016-11-29 18:49:20+00:00,,,803672209676005376,Disabled veh; US SB at Arthur Ravenel Junior Bridge rht ln clsd Ocrd PM | P,official,SCDOTLowCountry,1
2016-11-29 01:01:43+00:00,,,803403535253721089,CLEARED Disabled veh; I WB at Exit | P,official,SCDOTLowCountry,1
2016-11-29 00:54:12+00:00,,,803401640468447234,Disabled veh; I WB at Exit no lns clsd Ocrd PM | P,official,SCDOTLowCountry,1
2016-11-28 16:36:41+00:00,,,803276437914386432,CLEARED Disabled veh; I SB at Exit | A,official,SCDOTLowCountry,1
2016-11-28 16:29:20+00:00,,,803274588243300352,Update Disabled veh; I SB at Exit no lns clsd Ocrd AM Exp clr AM | A,official,SCDOTLowCountry,1
2016-11-28 14:56:47+00:00,,,803251294987321344,Disabled veh; I SB at Exit no lns clsd Ocrd AM | A,official,SCDOTLowCountry,1
2016-11-28 14:49:16+00:00,,,803249405390422017,CLEARED Disabled veh; US NB at Arthur Ravenel Junior Bridge | A,official,SCDOTLowCountry,1
2016-11-28 14:21:45+00:00,,,803242480510660608,Disabled veh; US NB at Arthur Ravenel Junior Bridge rht ln clsd Ocrd AM | A,official,SCDOTLowCountry,1
2016-11-27 19:56:44+00:00,,,802964393629622272,CLEARED Disabled veh; I WB mi E of Exit | P,official,SCDOTLowCountry,1
2016-11-27 19:49:13+00:00,,,802962502518718465,Update Disabled veh; I WB mi E of Exit rht ln clsd Ocrd PM | P,official,SCDOTLowCountry,1
2016-11-27 19:44:21+00:00,,,802961278826385408,Disabled veh; I WB at Exit rht ln clsd Ocrd PM | P,official,SCDOTLowCountry,1
2016-11-26 16:11:42+00:00,,,802545376393916416,CLEARED Disabled veh; I WB mi E of Exit | A,official,SCDOTLowCountry,1
2016-11-26 15:59:12+00:00,,,802542227733913600,Disabled veh; I WB mi E of Exit rht ln clsd Ocrd AM | A,official,SCDOTLowCountry,1
2016-11-25 20:01:50+00:00,,,802240900348788736,CLEARED Disabled veh; US SB at Arthur Ravenel Junior Bridge | P,official,SCDOTLowCountry,1
2016-11-25 19:56:49+00:00,,,802239639914323968,Update Disabled veh; US SB at Arthur Ravenel Junior Bridge rht ln clsd Ocrd PM Exp clr PM | P,official,SCDOTLowCountry,1
2016-11-25 19:31:46+00:00,,,802233337016438784,Disabled veh; US SB at Arthur Ravenel Junior Bridge rht ln clsd Ocrd PM | P,official,SCDOTLowCountry,1
2016-11-25 12:01:51+00:00,,,802120110978768897,CLEARED Disabled veh; I WB at Exit | A,official,SCDOTLowCountry,1
2016-11-25 11:51:50+00:00,,,802117590655045632,Disabled veh; I WB at Exit rht ln clsd Ocrd AM | A,official,SCDOTLowCountry,1
2016-11-23 22:54:15+00:00,,,801559515137265671,CLEARED Disabled veh; I WB at Exit | P,official,SCDOTLowCountry,1
2016-11-23 22:39:12+00:00,,,801555728121155584,Disabled veh; I WB at Exit rht ln clsd Ocrd PM | P,official,SCDOTLowCountry,1
2016-11-23 21:06:43+00:00,,,801532455643660288,CLEARED Disabled veh; I WB mi E of Exit | P,official,SCDOTLowCountry,1
2016-11-23 20:54:21+00:00,,,801529340009873408,Disabled veh; I WB mi E of Exit rht ln clsd Ocrd PM | P,official,SCDOTLowCountry,1
2016-11-23 20:24:15+00:00,,,801521767986712576,CLEARED Disabled veh; I EB at Exit | P,official,SCDOTLowCountry,1
2016-11-23 20:19:13+00:00,,,801520502061879297,Update Disabled veh; I EB at Exit mid ln clsd Ocrd PM Exp clr PM | P,official,SCDOTLowCountry,1
2016-11-23 19:29:16+00:00,,,801507930600275969,Disabled veh; I EB at Exit mid ln clsd Ocrd PM | P,official,SCDOTLowCountry,1
2016-11-22 23:11:49+00:00,,,801201548160286722,CLEARED Disabled veh; I EB at Exit B | P,official,SCDOTLowCountry,1
2016-11-22 23:04:16+00:00,,,801199648681566208,Update Disabled veh; I EB at Exit B no lns clsd Ocrd PM | P,official,SCDOTLowCountry,1
2016-11-22 22:21:52+00:00,,,801188977961299968,Disabled veh; I EB at Exit B mid ln clsd Ocrd PM | P,official,SCDOTLowCountry,1
2016-11-22 14:26:50+00:00,,,801069433301139456,CLEARED Disabled veh; I EB at Exit A | A,official,SCDOTLowCountry,1
2016-11-22 14:21:50+00:00,,,801068172782735360,Update Disabled veh; I EB at Exit A no lns clsd Ocrd AM | A,official,SCDOTLowCountry,1
2016-11-22 13:46:48+00:00,,,801059358587162624,Disabled veh; I EB at Exit A mid ln clsd Ocrd AM | A,official,SCDOTLowCountry,1
2016-11-21 20:51:48+00:00,,,800803922696925184,CLEARED Disabled veh; I WB at Exit B | P,official,SCDOTLowCountry,1
2016-11-21 20:44:17+00:00,,,800802031288066049,Disabled veh; I WB at Exit B lft ln clsd Ocrd PM | P,official,SCDOTLowCountry,1
2016-11-21 20:31:45+00:00,,,800798880891813889,CLEARED Disabled veh; I EB at Exit | P,official,SCDOTLowCountry,1
2016-11-21 20:26:45+00:00,,,800797618821627904,Disabled veh; I EB at Exit rt exit rmp clsd Ocrd PM | P,official,SCDOTLowCountry,1
2016-11-21 14:54:21+00:00,,,800713970172633088,CLEARED Disabled veh; US NB at Arthur Ravenel Junior Bridge | A,official,SCDOTLowCountry,1
2016-11-21 14:49:21+00:00,,,800712709226393600,Update Disabled veh; US NB at Arthur Ravenel Junior Bridge rht lns clsd Ocrd AM Exp clr AM | A,official,SCDOTLowCountry,1
2016-11-21 14:29:20+00:00,,,800707672211394561,Disabled veh; US NB at Arthur Ravenel Junior Bridge rht lns clsd Ocrd AM | A,official,SCDOTLowCountry,1
2016-11-20 14:06:43+00:00,,,800339592163508224,CLEARED Disabled veh; I WB mi E of Exit | A,official,SCDOTLowCountry,1
2016-11-20 14:01:42+00:00,,,800338331733282816,Disabled veh; I WB mi E of Exit rht ln clsd Ocrd AM | A,official,SCDOTLowCountry,1
